city,years,area,rooms,price,avg_heat_per_m,created_at,updated_at,url
Vilnius,2009,"53,18",1,110000,"25,53",2019-11-24,2019-11-27,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-zygio-g-buto-aprasymas-2-aukstas-5318-kvm-1-2818941/
Kupiškio m.,1984,"50,05",2,8900,,2019-11-24,2019-11-24,https://www.aruodas.lt/butai-kupiskyje-technikos-g-kupiskyje-technikos-gatveje-1-parduodamas-1-2818911/
Klaipėda,1969,62,3,79999,,2019-11-24,2019-11-24,https://www.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-parduodamas-3-kambariu-butas-baltijos-pr-9-1-2818905/
Palanga,1978,21,1,28000,,2019-11-24,2019-11-29,https://www.aruodas.lt/butai-palangoje-vytauto-g-1-kambario-butas-vytauto-g-155-vanagupes-1-2671161/
Klaipėda,1985,18,1,17500,,2019-11-24,2019-11-24,https://www.aruodas.lt/butai-klaipedoje-centre-bangu-g-parduodamas-bendrabucio-kambarys-bangu-g-1-2818901/
Marijampolės m.,1970,34,1,18900,,2019-11-24,2019-11-24,https://www.aruodas.lt/butai-marijampoleje-centre-p-cvirkos-g-renovuotas-namas-stipri-bendrija-1-2810563/
Marijampolės m.,1981,"33,64",1,19000,,2019-11-05,2019-11-25,https://www.aruodas.lt/butai-marijampoleje-centre-p-cvirkos-g-parduodame-buta-renovuotame-apsiltintas-1-2810079/
Kaunas,1969,"75,01",3,65000,,2019-11-24,2019-11-24,https://www.aruodas.lt/butai-kaune-zaliakalnyje-taikos-pr-parduodamas-erdvus-3-kambariu-butas-1-2818895/
Vilnius,2008,"86,33",3,159900,"34,53",2019-11-24,2019-11-28,https://www.aruodas.lt/butai-vilniuje-lazdyneliuose-jonazoliu-g-parduodamas-3-kambariu-butas-jonazoliu-1-2818847/
Vilnius,2008,"86,33",3,159900,"34,53",2019-11-24,2019-11-24,https://www.aruodas.lt/butai-vilniuje-lazdynuose-jonazoliu-g-parduodamas-3-kambariu-butas-jonazoliu-1-2818845/
Kaunas,1965,46,2,51000,,2019-11-24,2019-11-24,https://www.aruodas.lt/butai-kaune-zaliakalnyje-k-petrausko-g-butas-paklausus-nuomai-parduodamas-dvieju-1-2818841/
Vilnius,1975,32,2,27000,"52,48",2019-11-24,2019-11-24,https://www.aruodas.lt/butai-vilniuje-dvarcionyse-keramiku-g-parduodamas-dvieju-kambariu-bendrabutinio-1-2818837/
Klaipėda,1968,37,2,53000,,2019-11-24,2019-11-24,https://www.aruodas.lt/butai-klaipedoje-centre-taikos-pr-taikos-pr-prie-avitelos-parduodamas-2-ju-1-2818815/
Klaipėda,1968,37,2,54000,,2019-11-05,2019-11-22,https://www.aruodas.lt/butai-klaipedoje-centre-taikos-pr-taikos-pr-prie-avitelos-parduodamas-2-ju-1-2809931/
Palanga,2019,48,2,110000,,2019-11-18,2019-11-18,https://www.aruodas.lt/butai-palangoje-ajeru-g-2-kambariu-butas-su-dideliu-atviru-balkonu-1-2778735/
Palanga,2019,78,3,167000,,2019-11-18,2019-11-18,https://www.aruodas.lt/butai-palangoje-ajeru-g-parduodamas-3-ju-kambariu-butas-su-terasa-1-2815789/
Neringos m.,2004,38,3,125000,,2019-11-23,2019-11-23,https://www.aruodas.lt/butai-neringoje-kalno-g-parduodami-pilnai-irengti-poilsio-1-2818747/
Neringos m.,1977,"22,04",1,39000,,2019-11-23,2019-11-23,https://www.aruodas.lt/butai-neringoje-taikos-g-pilnai-irengtas-vieno-kambario-butas-taikos-1-2818745/
Vilnius,1994,"48,86",2,75000,,2019-11-23,2019-11-30,https://www.aruodas.lt/butai-vilniuje-grigiskese-kovo-11-osios-g-parduodamas-2-kambariu-butas-grigiskese-1-2818727/
Vilnius,1977,64,3,73750,"55,04",2019-05-27,2019-07-28,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsuliskiu-g-parduodamas-erdvus-ir-jaukus-triju-kambariu-1-2729439/
Kaunas,1970,"51,49",2,47000,"36,04",2019-11-23,2019-11-23,https://www.aruodas.lt/butai-kaune-aleksote-antanavos-g-parduodamas-2-kambariu-butas-strategiskai-1-2818713/
Vilnius,2007,93,3,195000,,2019-11-23,2019-11-27,https://www.aruodas.lt/butai-vilniuje-snipiskese-zalgirio-g-tvarkingas-sviesus-ir-erdvus-3-kamb-butas-1-2818699/
Vilnius,1940,"54,3",2,159000,,2019-11-23,2019-12-03,https://www.aruodas.lt/butai-vilniuje-senamiestyje-pilies-g-parduodamas-3-kambariu-butas-pacioje-1-2816185/
Ukmergės m.,1977,75,2,29500,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-ukmergeje-kauno-g-ukmerges-miesto-centre-parduodamas-erdvus-1-2818627/
Klaipėda,1964,43,2,58000,,2019-10-04,2019-11-01,https://www.aruodas.lt/butai-klaipedoje-misko-mikrorajone-kretingos-g-parduodamas-2-kambariu-butas-kretingos-g-5-1-2794197/
Klaipėda,1968,44,2,47000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-tauralaukyje-klaipedos-g-parduodamas-2-ju-kambariu-44-kv-m-butas-1-2817775/
Klaipėda,1968,44,2,47000,,2019-11-12,2019-11-12,https://www.aruodas.lt/butai-klaipedoje-tauralaukyje-klaipedos-g-tauralaukyje-klaipedos-g-parduodamas-2ju-1-2813269/
Vilnius,1940,"47,39",2,108000,,2019-11-22,2019-12-02,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-naugarduko-g-parduodamas-sviesus-ir-jaukus-47-kvm-butas-1-2818597/
Vilnius,2000,"79,76",2,145000,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-for-sale-7976-sq-m-two-rooms-property-in-1-2818583/
Vilnius,2000,"79,76",2,145000,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-vilniuje-santariskese-baltupio-g-for-sale-7976-sq-m-two-rooms-property-in-1-2818581/
Vilnius,2000,"79,76",2,145000,,2019-11-21,2019-11-22,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-baltupio-g-for-sale-7976-sq-m-two-rooms-property-in-1-2817845/
Kaunas,1978,32,1,27900,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-1-kambario-butas-penktame-aukste-1-2818555/
Vilnius,2019,"32,42",1,76500,"8,11",2019-11-22,2019-12-02,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-statybininku-g-birzelio-namai-nauja-erdve-igyventoje-1-2818553/
Vilnius,2019,"52,27",2,124000,"13,07",2019-11-22,2019-12-02,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-statybininku-g-birzelio-namai-nauja-erdve-igyventoje-1-2818549/
Vilnius,2019,"56,26",2,184770,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-vilniuje-senamiestyje-aukstaiciu-g-parduodamas-butas-su-pilna-ycl-studio-1-2818537/
Vilnius,2019,"54,95",2,189419,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-vilniuje-senamiestyje-aukstaiciu-g-butas-parduodamas-su-pilna-ycl-studio-1-2818523/
Vilnius,2018,"55,79",2,95000,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-vilniuje-lazdyneliuose-lazdyneliu-g-sviesus-2-kambariu-butas-lazdyneliu-namu-1-2676731/
Panevėžys,1975,"32,17",1,22500,"22,52",2019-11-22,2019-12-02,https://www.aruodas.lt/butai-panevezyje-centre-sodu-g-parduodamas-1k-butas-sodu-g-panevezys-1-2818517/
Vilnius,2019,"62,85",3,181591,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-vilniuje-senamiestyje-aukstaiciu-g-butas-parduodamas-su-pilna-ycl-studio-1-2818513/
Vilnius,2008,"53,75",2,95000,,2019-11-22,2019-11-29,https://www.aruodas.lt/butai-vilniuje-kalnenuose-guriu-g-parduodamas-sviesus-ir-jaukus-2-kambariu-1-2818505/
Vilnius,2019,"57,7",2,170048,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-vilniuje-senamiestyje-aukstaiciu-g-butas-parduodamas-su-pilna-ycl-studio-1-2818503/
Vilnius,2013,"72,91",3,129900,"26,98",2019-11-22,2019-11-25,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-kaminkelio-g-parduodamas-labai-jaukus-ir-nepriekaistingai-1-2818501/
Vilnius,2013,"72,91",3,129900,"26,98",2019-11-22,2019-11-22,https://www.aruodas.lt/butai-vilniuje-naujininkuose-kaminkelio-g-parduodamas-labai-jaukus-ir-nepriekaistingai-1-2818499/
Akmenės r. sav.,1962,"41,51",2,16000,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-akmeneje-naujosios-akmenes-m-v-kudirkos-g-naujosios-akmenes-centrineje-vietoje-1-2818487/
Kaunas,1960,28,1,28900,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-kaune-panemuneje-a-smetonos-al-gera-vieta-parduodamas-1k-butas-1-2818455/
Vilnius,2019,"51,44",2,96000,"5,14",2019-11-22,2019-11-22,https://www.aruodas.lt/butai-vilniuje-pilaiteje-m-mazvydo-g-pastatyti-ir-100-priduoti-butai-martyno-1-2818447/
Vilnius,2019,"51,44",2,96000,"5,14",2019-11-11,2019-11-11,https://www.aruodas.lt/butai-vilniuje-pilaiteje-m-mazvydo-g-projekte-martyno-namai-parduodamas-2-ju-1-2812147/
Klaipėda,1980,47,2,45000,,2019-11-22,2019-12-03,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-i-simonaitytes-g-isimonaitytes-gatveje-parduodamas-2-ju-1-2818433/
Druskininkų m.,1987,"49,61",2,36000,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-druskininkuose-ateities-g-parduodamas-dvieju-kambariu-butas-ateities-g-1-2818423/
Klaipėda,1977,49,2,58500,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-klaipedoje-zardininkuose-zardininku-g-klaipedoje-zardininku-g-parduodamas-2-1-2818421/
Vilnius,2018,30,2,72000,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-grigalaukio-g--naujai-irengtas-butas-dar-negyventas-1-2818419/
Klaipėda,1980,56,2,49000,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-klaipedoje-poilsyje-rambyno-g-parduodamas-tvarkingas-jaukus-2-ju-kambariu-1-2818409/
Kaunas,2016,71,3,125000,"8,52",2019-11-22,2019-12-03,https://www.aruodas.lt/butai-kaune-aukstuosiuose-sanciuose-verkiu-g-parduodamas-3-kambariu-ekonomiskas-siltas-1-2358537/
Panevėžys,1975,50,2,33000,"41,00",2019-11-22,2019-11-25,https://www.aruodas.lt/butai-panevezyje-zemaiciuose-aukstaiciu-g-parduodamas-2-kambariu-butas-aukstaiciu-g-1-2818407/
Kaunas,1987,"51,27",2,64000,"38,97",2019-11-22,2019-11-22,https://www.aruodas.lt/butai-kaune-zaliakalnyje-pasiles-g-parduodamas-2-kambariu-butas-dainavoje-1-2818399/
Palanga,2005,46,2,66000,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-palangoje-zveju-g-parduodamos-2-patalpos-poilsiui-bendras-1-2818383/
Klaipėda,2015,74,3,105000,,2019-11-22,2019-11-28,https://www.aruodas.lt/butai-klaipedoje-misko-mikrorajone-dragunu-g-parduodamas-3-ju-kambariu-butas-dragunuose-1-2818363/
Klaipėda,1975,61,3,66000,,2019-11-22,2019-11-28,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-siauliu-g-parduodamas-3-ju-kambariu-butas-butas-1-2818341/
Druskininkų m.,2018,"51,13",3,66600,,2019-11-22,2019-11-27,https://www.aruodas.lt/butai-druskininkuose-neravu-g-salia-egles-sanatorijos-naujai-pastatytame-9-1-2818337/
Klaipėda,1979,64,3,55000,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-klaipedoje-zardininkuose-reikjaviko-g-reikjaviko-gatveje-netoli-prekybos-centru-1-2818329/
Mažeikių m.,1978,"33,5",1,11000,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-mazeikiuose-taikos-g-renovuojamame-name-parduodamas-1-kambario-1-2818325/
Klaipėda,1958,83,3,83000,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-sulupes-g-sulupes-g-parduodamas-labai-tvarkingas-triju-1-2818309/
Klaipėda,1963,"29,38",1,47500,,2019-11-22,2019-11-26,https://www.aruodas.lt/butai-klaipedoje-centre-danes-g-klaipedos-m-centre-danes-gparduodamas-1-2818307/
Klaipėda,1937,45,2,55000,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-klaipedoje-centre-kareiviniu-g-kareiviniu-g-parduodamas-2-ju-kambariu-1-2776471/
Ukmergės m.,1984,50,2,23000,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-ukmergeje-jaunimo-g-jaunimo-g-ukmerges-m-parduodamas-itin-1-2818287/
Neringos m.,2008,"37,55",2,113000,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-neringoje-purvynes-g-naujos-statybos-pilnai-irengtas-dvieju-1-2818267/
Neringos m.,2009,"64,87",3,155000,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-neringoje-taikos-g-pilnai-irengtas-naujos-statybos-keturiu-1-2818265/
Jurbarko m.,1994,50,2,16500,,2019-11-22,2019-11-22,https://www.aruodas.lt/butai-jurbarke-lauko-g-parduodamas-ekonomiskas-jaukus-gero-1-2818245/
Vilnius,1970,"48,2",2,61900,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-vilniuje-lazdynuose-zerucio-g-parduodamas-dvieju-kambariu-butas-lazdynuose-1-2811827/
Vilnius,2013,63,2,117000,,2019-11-21,2019-11-28,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-vytenio-g-paciame-vilniaus-centre-naujamiestyje-1-2818125/
Vilnius,2013,63,3,117000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-vytenio-g-paciame-vilniaus-centre-naujamiestyje-1-2818123/
Vilnius,1973,29,1,36000,"24,65",2019-11-21,2019-12-03,https://www.aruodas.lt/butai-vilniuje-naujininkuose-saltkalviu-g-naujininkuose-parduodamas-ekonomiskas-1-1-2818121/
Vilnius,1973,29,1,36000,"24,65",2019-12-03,2019-12-03,https://www.aruodas.lt/butai-vilniuje-naujininkuose-saltkalviu-g-naujininkuose-parduodamas-ekonomiskas-1-1-2823685/
Klaipėda,2010,74,3,118000,,2019-11-21,2019-11-26,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-parduodame-isskirtinio-griozio-3-ju-kambariu-1-2818109/
Klaipėda,2010,74,3,118000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-isskirtinio-grozio-apartamentai-jums-1-2817855/
Klaipėda,2010,74,3,118000,,2019-11-18,2019-11-18,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-minijos-g-isskirtinio-griozio-apartamentai-jums-1-2816107/
Klaipėda,1978,47,2,43000,,2019-02-20,2019-11-20,https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-parduodamas-butas-parduodamas-2-ju-kambariu-1-2713147/
Klaipėda,1978,47,2,41000,,2019-11-21,2019-12-03,https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-gatveje-arti-taikos-pr-parduodamas-1-2817891/
Klaipėda,1989,88,4,75000,,2019-11-20,2019-11-25,https://www.aruodas.lt/butai-klaipedoje-banduziuose-mogiliovo-g-parduodamas-puikiai-irengtas-4-riu-kambariu-1-2816319/
Klaipėda,1988,88,4,75000,,2019-11-12,2019-12-03,https://www.aruodas.lt/butai-klaipedoje-banduziuose-mogiliovo-g-klaipedoje-mogiliovo-g-parduodamas-keturiu-1-2813301/
Klaipėda,1988,89,4,75000,,2019-10-21,2019-12-02,https://www.aruodas.lt/butai-klaipedoje-banduziuose-mogiliovo-g-klaipedoje-mogiliovo-g-parduodamas-keturiu-1-2802547/
Radviliškio r. sav.,1978,64,3,7500,,2019-11-21,2019-11-29,https://www.aruodas.lt/butai-radviliskyje-beinoravos-k-beinoravos-g-parduodamas-jaukus-3-kambariu-butas-1-2818079/
Klaipėda,1978,60,3,62500,,2019-11-10,2019-11-10,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-statybininku-pr-parduodamas-3-ju-kambariu-butas-52a-1-2811873/
Klaipėda,1975,59,3,62500,,2019-09-04,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-statybininku-pr-parduodamas-3-ju-kambariu-butas-butas-1-2778659/
Vilnius,2019,"50,12",2,137500,,2019-06-15,2019-11-22,https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-parduodamas-2-kambariu-butas-su-pilna-apdaila-1-2739083/
Vilnius,1983,19,1,32000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-vilniuje-naujininkuose-eisiskiu-pl--butas-patrauklus-investicijai-nuomojamas-1-2818059/
Vilnius,2009,60,2,85000,,2019-11-21,2019-11-25,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-perkunkiemio-g-parduodamas-2-kambariu-priziuretas-ir-1-2814347/
Vilnius,1971,33,1,48900,,2019-11-21,2019-11-28,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-1k-butas-lazdynuose-1-2818049/
Klaipėda,2014,48,2,66700,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-parduodamas-2-kambariu-butas-su-baldais-ir-1-2818043/
Klaipėda,2014,"47,65",2,66700,,2019-09-15,2019-11-25,https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-naujos-statybos-2-kbutas-savininkas-1-2783949/
Kaunas,1970,49,3,44999,"28,42",2019-11-21,2019-12-01,https://www.aruodas.lt/butai-kaune-dainavoje-taikos-pr-demesio-parduodamas-3kbutas-5a-1-2799901/
Klaipėda,1969,43,2,59000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-mazajame-kaimelyje-kretingos-g-parduodamas-2-kambariu-butas-kretingos-g-1-2818037/
Klaipėda,1965,43,2,58000,,2019-08-13,2019-09-20,https://www.aruodas.lt/butai-klaipedoje-mazajame-kaimelyje-kretingos-g-parduodamas-2-kambariu-butas-kretingos-g-1-2767919/
Klaipėda,1981,90,3,94000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-centre-birutes-g-parduodamas-erdvus-3-ju-kambariu-butas-su-1-2818029/
Klaipėda,1968,74,4,66000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-parduodamas-4-kambbutas-kauno-g-55a-1-2818023/
Klaipėda,1990,56,2,53500,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-banduziuose-kuncu-g-parduodamas-2-kambariu-butas-su-holu-ir-dviem-1-2818015/
Klaipėda,1983,47,2,53000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-parduodamas-2-ju-kambariu-butas-laukininku-1-2818003/
Klaipėda,1988,78,3,56000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-kuncu-g-parduodamas-3-kamb-butas-kuncu-g-55-nors-1-2818001/
Klaipėda,1992,61,2,55000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-smilteles-g-parduodamas-2-kam-su-holu-butas-smilteles-5-1-2817999/
Klaipėda,1987,44,2,41000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-banduziuose-markuciu-g-parduodamas-2-ju-kambariu-40-kv-m-butas-1-2817985/
Kaunas,1968,44,2,40999,"25,08",2019-11-21,2019-11-29,https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-vidinis-2ju-kambariu-butas-prie-1-2817963/
Kaunas,1992,"49,8",2,52000,"33,86",2019-11-21,2019-12-01,https://www.aruodas.lt/butai-kaune-silainiuose-baltijos-g-1-2817939/
Klaipėda,1956,52,2,70000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-senamiestyje-pilies-g-parduodamas-kapitaliai-suremontuotas-butas-1-2817935/
Klaipėda,1957,51,2,70000,,2019-11-22,2019-12-03,https://www.aruodas.lt/butai-klaipedoje-centre-pilies-g-klaipedoje-pilies-g-parduodamas-dvieju-1-2818519/
Klaipėda,1967,62,3,66000,,2019-11-21,2019-11-28,https://www.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-taikos-gkauno-g-sankirtoje-pirmame-name-1-2817929/
Klaipėda,1967,62,3,66000,,2019-11-11,2019-11-28,https://www.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-taikos-gkauno-g-sankirtoje-pirmame-name-1-2812617/
Klaipėda,1936,58,2,67000,,2019-11-21,2019-11-29,https://www.aruodas.lt/butai-klaipedoje-centre-rumpiskes-g-centre-dvieju-kambariu-56-kvm-pilnai-1-2817923/
Vilnius,2012,"73,92",3,125000,,2019-11-21,2019-12-02,https://www.aruodas.lt/butai-vilniuje-pilaiteje-isruties-g-erdvus-kokybiskai-irengtas-3-k-butas-su-1-2817921/
Vilnius,2007,"62,79",2,85000,"35,79",2019-11-21,2019-11-22,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-perkunkiemio-g-parduodamas-funkcionaliai-isplanuotas-butas-1-2817919/
Vilnius,2007,"62,79",3,85000,"35,79",2019-11-21,2019-12-03,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-perkunkiemio-g-parduodamas-funkcionaliai-isplanuotas-3-1-2817913/
Vilnius,1974,85,4,115000,,2019-11-21,2019-11-25,https://www.aruodas.lt/butai-vilniuje-karoliniskese-igno-simulionio-g-parduodamas-isskirtinis-pagal-dizainerio-1-2817917/
Vilnius,1974,85,3,115000,,2019-11-21,2019-11-22,https://www.aruodas.lt/butai-vilniuje-karoliniskese-igno-simulionio-g-parduodamas-isskirtinis-pagal-dizainerio-1-2817915/
Ukmergės m.,1974,"69,2",3,34000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-ukmergeje-j-basanaviciaus-g-parduodamas-triju-kambariu-jaukus-ramiu-1-2817907/
Klaipėda,2018,43,2,76000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-paupiuose-ragaines-g-klaipedoje-paupiuose-ragaines-gparduodamas-1-2817903/
Klaipėda,2017,"42,5",2,76000,,2019-02-19,2019-11-14,https://www.aruodas.lt/butai-klaipedoje-paupiuose-ragaines-g-klaipedojesaules-butai-ragaines-g1-3-1-2581033/
Utenos m.,1970,"45,27",2,42500,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-utenoje-vyturiuose-vaizganto-g-antrajame-murinio-namo-aukste-vaizganto-1-2817901/
Panevėžys,1965,30,1,25900,,2019-11-21,2019-11-22,https://www.aruodas.lt/butai-panevezyje-centre-smelynes-g-1-k-tvarkingas-butas-smelynes-g-dalinai-1-2817895/
Klaipėda,1957,54,2,70000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-sportininkuose-sportininku-g-parduodamas-jaukus-sviesus-butas-sportininku-1-2817893/
Klaipėda,1957,54,2,70000,,2019-11-18,2019-11-18,https://www.aruodas.lt/butai-klaipedoje-sportininkuose-sportininku-g-parduodamas-jaukus-sviesus-butas-sportininku-1-2816243/
Kauno r. sav.,2015,67,3,75000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-kauno-rajone-giraites-k-pusyno-g-parduodamas-3-kambariu-67-kvm-butas-1-2817889/
Klaipėda,1978,95,4,115000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-centre-i-kanto-g-parduodamas-4-kambariu-butas-ikanto-gatveje-1-2817879/
Klaipėda,2008,55,3,87800,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-baltijos-pr-parduodamas-triju-kambariu-2008-1-2817875/
Klaipėda,1976,50,2,81800,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-centre-kooperacijos-g-kooperacijos-g-salia-maluno-parko-1-2817867/
Kaunas,1990,65,3,55500,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-kaune-panemuneje-plento-g-erdvus-triju-kambariu-butas-arti-nemuno-1-2817859/
Panevėžys,1976,50,2,36000,"43,00",2019-11-21,2019-11-21,https://www.aruodas.lt/butai-panevezyje-zemaiciuose-zemaiciu-g-erdvus-jaukus-irengtas-2-kambariu-butas-1-2789055/
Palanga,1999,"48,98",2,65000,,2019-11-21,2019-11-25,https://www.aruodas.lt/butai-palangoje-ronzes-g-parduodamas-2-kambariu-butas-palangos-miesto-1-2817849/
Šiauliai,1978,50,2,43900,"29,50",2019-11-21,2019-11-22,https://www.aruodas.lt/butai-siauliuose-dainiuose-dainu-g-suremontuotas-2-iu-kambariu-butas-dainu-g-3-1-2817847/
Klaipėda,1948,160,6,159000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-klaipedoje-centre-ramioji-g-parduodamas-namo-pirmas-aukstas-6-kambariai-1-2817843/
Kaunas,1965,26,1,31000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-kaune-dainavoje-m-riomerio-g-kompaktiskas-1-kambario-butas-priesais-1-2817837/
Klaipėda,1990,"44,31",1,40000,,2019-11-21,2019-11-22,https://www.aruodas.lt/butai-klaipedoje-banduziuose-luzu-g-parduodamas-tvarkingas-vieno-kambario-butas-1-2817835/
Palanga,2016,43,2,139000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-palangoje-vanagupes-g-lengva-elegancija-ir-ramus-poilsis-stai-ka-1-2817833/
Šiauliai,1978,50,2,44900,"34,50",2019-11-21,2019-11-21,https://www.aruodas.lt/butai-siauliuose-lieporiuose-sevastopolio-g-suremontuotas-2-iu-kambariu-butas-1-2817831/
Kaunas,1988,37,1,37000,"21,83",2019-11-21,2019-11-21,https://www.aruodas.lt/butai-kaune-silainiuose-sarkuvos-g-erdvus-vieno-kambario-butas-silainiuose-4-1-2817827/
Kaunas,1988,"37,7",1,35999,"22,24",2019-10-16,2019-10-16,https://www.aruodas.lt/butai-kaune-silainiuose-sarkuvos-g-parduodamas-erdvus-patogaus-isplanavimo-1-2800475/
