city,years,area,price,avg_heat_per_m,url
Jurbarko m.,1980,52,18000,,https://www.aruodas.lt/butai-jurbarke-vasario-16-osios-g-butas-tvarkingas-parduodamas-su-visais-1-2759551/
Klaipėda,2000,80,125000,,https://www.aruodas.lt/butai-klaipedoje-giruliuose-dianos-g-puiki-investicija-grynas-oras-gamtos-1-2759545/
Panevėžys,1963,"38,15",26900,"44,64",https://www.aruodas.lt/butai-panevezyje-centre-vilniaus-g-norintiems-gyventi-miesto-centre-parduodamas-1-2789503/
Kaunas,1940,"38,5",52000,,https://www.aruodas.lt/butai-kaune-zaliakalnyje-zemaiciu-g-parduodamas-mansardinis-trieju-kambariu-butas-1-2410305/
Vilnius,2011,59,146000,"28,32",https://www.aruodas.lt/butai-vilniuje-santariskese-santariskiu-g-parduodamas-kotedzinio-tipo-sviesus-3-1-2789419/
Kaunas,1940,50,186000,"11,50",https://www.aruodas.lt/butai-kaune-centre-laisves-al-puikus-butas-laisves-alejoje-siulome-1-2789413/
Kaunas,1979,49,49000,"31,36",https://www.aruodas.lt/butai-kaune-zaliakalnyje-pasiles-g-3-kambariu-butas-labai-geroje-vietoje-1-2789377/
Šiauliai,1981,"86,16",63900,,https://www.aruodas.lt/butai-siauliuose-ginkunuose-ginkunu-g-parduodamas-labai-jaukus-ir-patogiai-1-2759523/
Panevėžys,1992,"64,5",49500,"51,60",https://www.aruodas.lt/butai-panevezyje-molainiuose-molainiu-g-parduodamas-3-k-butas-molainiu-g-100-1-2774027/
Kaunas,1971,72,81900,,https://www.aruodas.lt/butai-kaune-zaliakalnyje-savanoriu-pr-agenturu-paslaugos-nepageidaujamos-butas-1-2789269/
Kretingos m.,1980,82,70000,,https://www.aruodas.lt/butai-kretingoje-v-nageviciaus-g-parduodamas-nestandartinis-butas-kretingos-1-2789257/
Klaipėda,2009,66,107000,,https://www.aruodas.lt/butai-klaipedoje-vetrungeje-birutes-g-parduodamas-2-kambariu-butas-su-baldais-ir-1-2713889/
Vilnius,2002,109,259999,,https://www.aruodas.lt/butai-vilniuje-antakalnyje-saules-g-irengtas-geras-butas-2-sanmazgai-terasa-1-2789213/
Trakų m.,2007,30,62000,,https://www.aruodas.lt/butai-trakuose-vytauto-g-parduodamas-sauletas-ir-jaukus-isskirtinio-1-2759457/
Klaipėda,1987,78,57000,,https://www.aruodas.lt/butai-klaipedoje-banduziuose-budelkiemio-g-savininkas-parduoda-3-kambariu-su-didziuoju-1-2723579/
Elektrėnų sav.,2008,62,61000,,https://www.aruodas.lt/butai-elektrenuose-vievio-m-liepu-g-parduodamas-pilnai-irengtas-jaukus-treju-1-1694090/
Mažeikių m.,1972,46,21000,,https://www.aruodas.lt/butai-mazeikiuose-zemaitijos-g-parduodamas-butas-pirmame-aukste-su-visai-1-2715637/
Šiauliai,1967,"61,75",63500,"41,99",https://www.aruodas.lt/butai-siauliuose-lieporiuose-aukstabalio-g-parduodamas-naujai-suremontuotas-keturiu-1-2788983/
Vilnius,1988,77,84900,"51,59",https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-laisves-pr-parduodamas-erdvus-triju-kambariu-butas-1-2773447/
Vilnius,2014,"65,23",199520,,https://www.aruodas.lt/butai-vilniuje-zirmunuose-kalvariju-g-parduodamas-isskirtinis-3-kambariu-butas-per-1-2773439/
Vilnius,2007,"43,81",89000,"27,60",https://www.aruodas.lt/butai-vilniuje-santariskese-santariskiu-g-parduodamas-tvarkingas-vieno-kambario-butas-1-2773411/
Vilnius,1974,33,44000,,https://www.aruodas.lt/butai-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-vieno-kambario-butas-be-baldu-33-kvm-1-2773377/
Klaipėda,2016,"80,2",153000,,https://www.aruodas.lt/butai-klaipedoje-tauralaukyje-tauralaukio-g-naujos-statybos-name-parduodamas-3-ju-1-2688925/
Palanga,2010,"58,2",65000,,https://www.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-jaukus-sviesuspilnai-irengti-apatramentai-1-2539715/
Klaipėda,1968,50,58000,,https://www.aruodas.lt/butai-klaipedoje-centre-pilies-g-parduodamas-2-kambariu-butas-klaipedoje-1-2742719/
Šilutės m.,1992,68,33000,,https://www.aruodas.lt/butai-siluteje-taikos-g-3-kamb-butas-su-holu-parduodamas-3-kamb-1-2759337/
Klaipėda,1963,"15,1",12100,,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-sulupes-g-parduodamas-mazagabaritinis-1-kambario-butas-1-2526809/
Vilnius,2015,"58,73",118000,,https://www.aruodas.lt/butai-vilniuje-filaretuose-peteliskiu-g-parduodamas-3-k-5873-kv-m-butas-1-2796935/
Vilnius,2007,65,129900,"31,20",https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-zygio-g-kokybiskai-ir-skoningai-irengtas-dvieju-1-2773241/
Šiauliai,1991,65,68000,"40,95",https://www.aruodas.lt/butai-siauliuose-gytariuose-kvieciu-g-butas-pietineje-miesto-dalyje-kvieciu-g-1-2744139/
Panevėžys,1992,"81,38",49500,"60,22",https://www.aruodas.lt/butai-panevezyje-kniaudiskyje-kniaudiskiu-g-jeigu-ieskote-nebrangaus-erdvaus-itin-1-2773237/
Utenos m.,1993,68,61000,,https://www.aruodas.lt/butai-utenoje-krasuonoje-aukstaiciu-g-parduodamas-tvarkingas-3-kambariu-butas-1-2728363/
Vilnius,2018,"25,9",58000,,https://www.aruodas.lt/butai-vilniuje-pilaiteje-pilkalnio-g-parduodamas-1k-butas-su-terasa-salia-geluzio-1-2688335/
Kaunas,1993,52,50000,,https://www.aruodas.lt/butai-kaune-rokuose-baltaragio-g-sviesus-naujai-suremontuotas-dvieju-kambariu-1-2788663/
Neringos m.,2000,20,58000,,https://www.aruodas.lt/butai-neringoje-ievos-kalno-g-parduodamas-gerai-irengtas-20-m2-butas-su-1-2759257/
Kelmės r. sav.,1974,90,27000,,https://www.aruodas.lt/butai-kelmeje-budraiciu-k-mokyklos-g-parduodmas-buta-su-visa-buitine-technika-ir-1-2773197/
Panevėžys,1972,"28,23",20700,"26,82",https://www.aruodas.lt/butai-panevezyje-zemaiciuose-berzu-g-parduodamas-renovuotas-siltas-ir-tvarkingas-1-2788713/
Kaišiadorių m.,1972,"53,3",32000,,https://www.aruodas.lt/butai-kaisiadoryse-gedimino-g-parduodamas-miesto-centre-3-kambariu-butas-1-2768295/
Palanga,2008,"49,05",62490,,https://www.aruodas.lt/butai-palangoje-veziu-g-2-kambariu-butas-veziu-g-palangoje-bendra-1-2797103/
Neringos m.,1984,45,170000,,https://www.aruodas.lt/butai-neringoje-g-d-kuverto-g-parduodami-isskirtiniai-apartamentai-nidoje-1-2712971/
Palanga,2003,56,105000,,https://www.aruodas.lt/butai-palangoje-s-neries-g-parduodamas-2-kambariu-butas-per-du-aukstus-1-2788595/
Neringos m.,1984,"63,61",270000,,https://www.aruodas.lt/butai-neringoje-g-d-kuverto-g-parduodami-isskirtiniai-apartamentai-nidoje-1-2713081/
Neringos m.,1984,"76,34",280000,,https://www.aruodas.lt/butai-neringoje-g-d-kuverto-g-parduodami-isskirtiniai-apartamentai-nidoje-1-2712989/
Vilnius,1940,72,160000,,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-vinco-kudirkos-a-parduodamas-jaukus-sviesus-butas-ypac-1-2788579/
Šiauliai,1970,36,18800,"24,12",https://www.aruodas.lt/butai-siauliuose-centre-tilzes-g-1-2788561/
Šiauliai,1974,48,34000,"32,64",https://www.aruodas.lt/butai-siauliuose-lieporiuose-s-dariaus-ir-s-gireno-g-butui-reikalingas-remontas-kampine-siena-yra-1-2759121/
Varėnos r. sav.,1968,26,11000,,https://www.aruodas.lt/butai-varenoje-matuizu-k-kalno-g-parduodamas-naujai-suremontuotas-tvarkingas-1-2554419/
Vilnius,1985,64,64000,"63,36",https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-parko-g-1-2773163/
Vilnius,2017,"64,44",169000,,https://www.aruodas.lt/butai-vilniuje-zirmunuose-jurgio-lebedzio-g-parduodamas-isskirtinio-interjero-analogu-1-2788505/
Prienų m.,1986,48,31000,,https://www.aruodas.lt/butai-prienuose-stadiono-g-parduodamas-tvarkingas-2-kambariu-butas-1-2740673/
Klaipėdos r. sav.,1977,"34,36",26000,,https://www.aruodas.lt/butai-klaipedos-rajone-gargzdu-m-j-janonio-g-2-kambariu-butas-antrame-aukste-bendras-1-2611401/
Klaipėda,2006,88,140000,,https://www.aruodas.lt/butai-klaipedoje-mazajame-kaimelyje-dragunu-g-butas-dragunuose-88-kvmbalkonasstovejimo-1-2619705/
Klaipėda,1959,60,65000,,https://www.aruodas.lt/butai-klaipedoje-smelteje-senoji-smilteles-g-3-kambariu-labai-jaukus-butas-senoji-1-2758999/
Panevėžys,1968,"42,15",34000,"37,94",https://www.aruodas.lt/butai-panevezyje-centre-vilniaus-g-name-veikia-bendrija-nedideles-saskaitos-1-2788367/
Klaipėda,2006,69,95000,,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-taikos-pr-parduodu-buta-parbuodu-buta-prie-bigo-1-2758985/
Palanga,1998,90,65000,,https://www.aruodas.lt/butai-palangoje-lauku-g-parduodamas-3-k-butas-be-tarpininku-1-2713435/
Vilnius,1940,56,169000,"50,40",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-m-k-ciurlionio-g-miesto-centre-parduodamas-labai-geros-1-2758971/
Vilnius,2019,54,105000,,https://www.aruodas.lt/butai-vilniuje-pilaiteje-pilkalnio-g-parduodamas-pilnai-irengtas-3-kambariu-butas-1-2788281/
Vilkaviškio r. sav.,1985,47,12000,,https://www.aruodas.lt/butai-vilkaviskyje-kybartu-m-pasienio-g-parduodamas-siltas-2-ju-kambariu-butas-1-2694083/
Klaipėda,1991,64,49000,,https://www.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-parduodamas-2k-butas-banduzes-g-15-1-2758967/
Lazdijų m.,1980,72,30000,,https://www.aruodas.lt/butai-lazdijuose-dainavos-g-lazdiju-m-dainavos-g-parduodamas-3-kambariu-1-2597519/
Jonavos m.,1989,74,52000,,https://www.aruodas.lt/butai-jonavoje-chemiku-g-1-2788269/
Šiauliai,1970,46,43000,"42,78",https://www.aruodas.lt/butai-siauliuose-centre-j-basanaviciaus-g-parduodamas-suremontuotas-ir-irengtas-2-1-2758937/
Klaipėda,2007,"70,91",162000,,https://www.aruodas.lt/butai-klaipedoje-centre-minijos-g-su-terasa-ir-panoraminiu-vaizdu-kokybiskai-1-2788261/
Palanga,1986,"26,31",31450,,https://www.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-unikali-galimybe-isigyti-buta-lietuvos-1-2758865/
Mažeikių m.,1991,71,35000,,https://www.aruodas.lt/butai-mazeikiuose-p-matulionio-g-skubiai-parduodamas-erdvus-3-u-kambariu-butas-1-2741231/
Kaunas,1963,59,39500,"33,63",https://www.aruodas.lt/butai-kaune-vilijampoleje-k-griniaus-g-parduodamas-butas-be-tarpininku-puikus-1-2772061/
Palanga,1970,110,99500,,https://www.aruodas.lt/butai-palangoje-pirties-g--virs-buto-yra-tik-siam-butui-priklausanti-1-2432261/
Kaunas,1921,"91,07",149000,,https://www.aruodas.lt/butai-kaune-zaliakalnyje-jonavos-g-demesio-4-kambariu-kotedzas-su-4-a-sklypu-1-2758761/
Kėdainių m.,1987,"51,83",31000,,https://www.aruodas.lt/butai-kedainiuose-josvainiu-g-parduodamas-pilnai-irengtas-dvieju-kambariu-1-2749773/
Šalčininkų m.,1977,"63,29",62000,,https://www.aruodas.lt/butai-salcininkuose-a-mickeviciaus-g-parduodamas-butas-su-rusiu-antras-aukstas-1-2788051/
Vilnius,1940,"81,35",172000,,https://www.aruodas.lt/butai-vilniuje-senamiestyje-v-sopeno-g-parduodamas-didelis-butas-senamiestyje-1-2788055/
Vilnius,1970,47,53000,,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-sviesus-dvieju-nepereinamu-1-2787791/
Vilnius,1970,47,55300,"36,19",https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodu-2-kambariu-buta-lazdynuose-1-2787761/
Vilnius,2012,"36,15",67500,"16,27",https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-eitminu-g-sviesus-siltas-butas-su-atskiru-miegamuoju-1-2787751/
Klaipėda,1977,64,68000,,https://www.aruodas.lt/butai-klaipedoje-zardininkuose-zardininku-g-savininke-naujai-suremontuotas-savininke-1-2758513/
Panevėžys,1986,51,37000,"31,62",https://www.aruodas.lt/butai-panevezyje-klaipedos-projektuotoju-g-2-k-butas-projektuotoju-g-19a-parduodamas-1-2763747/
Vilnius,1995,"116,83",185000,,https://www.aruodas.lt/butai-vilniuje-antakalnyje-nemencines-pl-parduodamas-4-kambariu-11683-m2-butas-2019-1-2799955/
Ukmergės m.,1940,30,35000,,https://www.aruodas.lt/butai-ukmergeje-vytauto-g-parduodu-arba-nuomoju-nuomos-kaina-300-eurmen-1-2560805/
Vilniaus r. sav.,1968,70,51000,,https://www.aruodas.lt/butai-vilniaus-rajone-rudaminos-k-gamyklos-g-parduodamas-erdvus-butas-rudaminoje-gamyklos-1-2592519/
Klaipėda,1986,78,55000,,https://www.aruodas.lt/butai-klaipedoje-banduziuose-vaidaugu-g-parduodamas-3-su-holu-kambariu-butas-78-m2-1-2696639/
Klaipėda,1937,113,130000,,https://www.aruodas.lt/butai-klaipedoje-misko-mikrorajone-igulos-g-jei-jus-ieskote-silto-jaukaus-busto-seimai-1-2772973/
Vilnius,2007,"59,03",116500,"33,65",https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-zygio-g-puikus-kokybiskai-irengtas-butas-buvo-1-2787519/
Klaipėda,1981,17,8800,,https://www.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-parduodamas-parduodu-kambari-bendrabutyje-1-2758423/
Vilnius,2000,"60,84",104000,,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-rugiu-g-parduodamas-dvieju-kambariu-butas-jeruzaleje-1-2787515/
Vilnius,2002,126,144900,,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-ukmerges-g-video-turas-httpsyoutubefkoe6rankta-1-2712895/
Palanga,1989,25,28000,,https://www.aruodas.lt/butai-palangoje-vanagupes-g-butas-isikures-puikioje-ramioje-vitetoje-7-1-2701867/
Vilnius,2007,54,96000,"35,64",https://www.aruodas.lt/butai-vilniuje-santariskese-santariskiu-g-verkiu-parko-apsuptyje-esancioje-santariskiu-1-2755705/
Alytus,1973,29,17000,,https://www.aruodas.lt/butai-alytuje-dainavoje-vingio-g-1-2772937/
Vilnius,1982,"33,26",54900,,https://www.aruodas.lt/butai-vilniuje-zirmunuose-kareiviu-g-salia-valakampiu-kurortines-vietoves-ir-1-2787451/
Kaunas,1953,"160,62",69000,,https://www.aruodas.lt/butai-kaune-aleksote-v-cepinskio-g-kauno-centre-aleksote-prie-pat-naujai-1-2758291/
Radviliškio m.,1982,"51,75",20500,,https://www.aruodas.lt/butai-radviliskyje-vaizganto-g-parduodamas-2k-siltas-sviesus-butas-1-2758201/
Kaunas,1933,"48,01",80000,"56,17",https://www.aruodas.lt/butai-kaune-centre-a-mickeviciaus-g-parduodamas-2-kambariu-4801-kvm-butas-su-1-2756499/
Kaunas,1970,30,34500,"14,70",https://www.aruodas.lt/butai-kaune-dainavoje-pramones-pr-parduodamas-vidinis-1-kambbutas-pramones-pr-1-2787387/
Kaunas,1995,"55,01",71500,,https://www.aruodas.lt/butai-kaune-fredoje-europos-pr-nt-agentu-paslaugos-nedomina-parduoda-1-2787371/
Vilnius,2014,86,135000,"38,70",https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g-parduodamas-butas-buto-aprasymas-1-2772655/
Vilnius,1999,"52,43",90000,"30,41",https://www.aruodas.lt/butai-vilniuje-visoriuose-rugiu-g-ramioje-jeruzales-dalyje-parduodamas-jaukus-1-2739907/
Klaipėda,1968,"64,28",85000,,https://www.aruodas.lt/butai-klaipedoje-senamiestyje-pilies-g-jaukiai-ir-kokybiskai-irengtas-perplanuotas-1-2795433/
Palanga,2018,"36,32",99000,,https://www.aruodas.lt/butai-palangoje-vanagupes-g-parduodamas-sviesus-i-rytu-puse-orientuotas-1-2788079/
Švenčionių r. sav.,1971,"53,92",9000,,https://www.aruodas.lt/butai-svencionyse-svencioneliu-m-vilniaus-g-parduodamas-3-kambariu-butas-svencioneliuose-1-2604337/
Vilnius,1978,23,27500,"25,99",https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-salia-pc-ozas-parduodamas-naujai-irengtas-1-1-2772587/
Klaipėda,1988,77,74000,,https://www.aruodas.lt/butai-klaipedoje-poilsyje-poilsio-g-parduoda-savininkai-3-kambariu-su-dideliu-1-2750851/
Šiauliai,1992,"66,4",71000,,https://www.aruodas.lt/butai-siauliuose-zaliukiuose-pauksciu-tak-parduodamas-jaukus-sviesus-ir-siltas-3-k-1-2757949/
Vilnius,1969,42,110000,"35,70",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-algirdo-g-parduodmas-dvieju-kambariu-butas-1-2772571/
Kaunas,1962,"69,3",63999,"28,41",https://www.aruodas.lt/butai-kaune-petrasiunuose-t-masiulio-g-parduodamas-3-kambbutas-renovuotame-name-1-2774749/
Vilnius,1998,"50,45",72000,"37,84",https://www.aruodas.lt/butai-vilniuje-pilaiteje-tolminkiemio-g-parduodamas-jaukus-dvieju-kambariu-butas-1-2757871/
Palanga,1989,"33,95",31000,,https://www.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-informacija-apie-buta-plotas-3395-m-1-2757747/
Neringos m.,2018,70,320000,,https://www.aruodas.lt/butai-neringoje-nidos-smiltynes-pl-poilsiaukite-jau-siandien-nauji-1-2656855/
Vilnius,1990,"43,2",55000,"35,86",https://www.aruodas.lt/butai-vilniuje-seskineje-buivydiskiu-g-maloniai-prasome-tarpininkams-neskambinti-1-2787261/
Panevėžys,1979,49,38000,"19,11",https://www.aruodas.lt/butai-panevezyje-klaipedos-klaipedos-g-parduodamas-2-k-butas-renovuotame-name-1-2772363/
Vilnius,1683,158,750000,,https://www.aruodas.lt/butai-vilniuje-senamiestyje-pilies-g-parduodama-158-kvm-prabangus-apartamentai-1-2757417/
Vilnius,1981,"66,98",79000,"68,99",https://www.aruodas.lt/butai-vilniuje-seskineje-paberzes-g-parduodamas-funkcionaliai-isplanuotas-sviesus-1-2795501/
Palanga,2007,38,87500,,https://www.aruodas.lt/butai-palangoje-vanagupes-g-parduodamas-puikiai-irengtas-1-kambario-butas-1-2772317/
Kaunas,1988,70,81500,"42,00",https://www.aruodas.lt/butai-kaune-senamiestyje-sv-gertrudos-g-3-kambariu-butas-treciam-aukste-imanoma-1-2591803/
Vilnius,1961,"42,05",129000,,https://www.aruodas.lt/butai-vilniuje-uzupyje-baltasis-skg-parduodamas-butas-uzupyje-baltajame-skg-3-1-2787245/
Vilnius,2004,"62,08",96000,,https://www.aruodas.lt/butai-vilniuje-pilaiteje-giluzio-g-parduodamas-funkcionaliai-isplanuotas-erdvus-1-2790477/
Šiauliai,1972,49,35000,"27,44",https://www.aruodas.lt/butai-siauliuose-lieporiuose-j-sondeckio-g-parduodamas-2-kambariu-butas-su-baldais-ir-1-2787237/
Vilnius,1990,50,66000,,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-gedvydziu-g--rezervuotas-siltas-jaukus-ir-sviesus-2-1-2787231/
Vilnius,1987,83,89000,,https://www.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-be-tarpininku-parduodu-arba-keiciu-i-2-4buta-1-1808536/
Vilnius,1940,80,154500,,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-mindaugo-g-vilniuje-mindaugo-gatveje-parduodamas-1-2637565/
Vilnius,1998,"117,38",198000,,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodami-prabangus-aukstos-klases-1-2795295/
Vilnius,1940,42,68900,,https://www.aruodas.lt/butai-vilniuje-zveryne-ziemgaliu-g-parduodu-2-3-kambariu-42-kvm-buta-1-2787215/
Vilnius,1999,"52,43",90000,"30,41",https://www.aruodas.lt/butai-vilniuje-jeruzaleje-rugiu-g-ramioje-jeruzales-dalyje-parduodamas-jaukus-1-2738025/
Vilnius,1969,"32,84",62000,"22,00",https://www.aruodas.lt/butai-vilniuje-zirmunuose-tuskulenu-g-1k-butas-tuskulenu-g-15min-iki-katedros-1-2757345/
Palanga,1999,"19,83",52000,,https://www.aruodas.lt/butai-palangoje-vytauto-g-parduodamas-1-kambario-20-kvm-bendro-ploto-1-2757289/
Palanga,2010,29,49900,,https://www.aruodas.lt/butai-palangoje-mokyklos-g-1-kambario-butas-naujos-statbos-name-1-2799913/
Plungės m.,1968,62,41900,,https://www.aruodas.lt/butai-plungeje-v-macernio-g-parduodamas-3-kambariu-butas-6184-kv-m-1-2772103/
Vilnius,2003,"76,8",192000,,https://www.aruodas.lt/butai-vilniuje-zirmunuose-sporto-g-jaukus-dvieju-kambariu-butas-su-autonominiu-1-2757217/
Marijampolės m.,1978,"78,11",55000,,https://www.aruodas.lt/butai-marijampoleje-deguciuose-r-jukneviciaus-g-parduodamas-4-kambariu-sutvarkytas-butas-1-2716729/
Vilnius,2017,74,139990,,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-kauno-g-kokybiskai-ir-stilingai-irengtas-loftas-1-2797985/
Kaunas,2008,71,150000,,https://www.aruodas.lt/butai-kaune-silainiuose-lazdyneliu-g-parduodamas-3-kambariu-2-miegamieji-1-2787093/
Kėdainių m.,1966,"64,72",44000,,https://www.aruodas.lt/butai-kedainiuose-j-basanaviciaus-g-parduodamas-sviesus-triju-kambariu-butas-1-2787069/
Vilnius,2012,"49,24",93000,,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-eitminu-g-parduodamas-gerai-irengtas-2-kambariu-butas-1-2771771/
Kretingos m.,1977,49,40000,,https://www.aruodas.lt/butai-kretingoje-zemaiciu-g-1-2787023/
Palanga,1993,"66,19",62000,,https://www.aruodas.lt/butai-palangoje-kretingos-g-parduodamas-3-kambariu-butas-palangoje-1-2756971/
Klaipėda,1980,78,79000,,https://www.aruodas.lt/butai-klaipedoje-rumpiskese-rysininku-g-parduodame-suremontuota-su-reguliuojamu-1-2799525/
Vilnius,1940,"62,8",157000,"51,50",https://www.aruodas.lt/butai-vilniuje-senamiestyje-kruopu-g-paciame-vilniaus-centre-senamiestyje-kruopu-1-2796849/
Vilnius,1940,91,177000,"74,62",https://www.aruodas.lt/butai-vilniuje-senamiestyje-kruopu-g-paciame-vilniaus-centre-senamiestyje-kruopu-1-2796851/
Kaunas,1991,83,56500,"48,97",https://www.aruodas.lt/butai-kaune-eiguliuose-asigalio-g-sviesus-ir-erdvus-4-kambariu-butas-eiguliu-1-2748695/
Vilnius,1989,"50,48",67900,"37,36",https://www.aruodas.lt/butai-vilniuje-fabijoniskese-fabijoniskiu-g-parduodamas-2-kambariu-butas-5048-kvm-1-2799247/
Klaipėda,1977,56,48900,,https://www.aruodas.lt/butai-klaipedoje-zardininkuose-zardininku-g-parduodamas-puikus-2-kambariu-butas-1-2797217/
Vilnius,1978,"48,44",62000,,https://www.aruodas.lt/butai-vilniuje-karoliniskese-loretos-asanaviciutes-g-parduodamas-tvarkingas-jaukus-ir-siltas-2-1-2769847/
Vilnius,1983,"36,4",49000,"31,67",https://www.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-tvarkingas-vieno-kambario-butas-1-2774833/
Neringos m.,1986,"47,76",165000,,https://www.aruodas.lt/butai-neringoje-pervalkos-g-parduodamas-triju-kambariu-butas-su-pilna-1-2738815/
Klaipėda,2014,50,87900,,https://www.aruodas.lt/butai-klaipedoje-mazajame-kaimelyje-dragunu-g-parduodamas-puikus-2-kambariu-butas-dragunu-1-2795925/
Klaipėda,1971,78,70000,,https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-parduodamas-tvarkingas-4-kambariu-butas-1-2798399/
Vilnius,2007,70,210000,"32,20",https://www.aruodas.lt/butai-vilniuje-verkiuose-verkiu-g-parduodamas-2-kambariu-butas-su-terasa-1-2786773/
Kauno r. sav.,1981,"44,33",45000,,https://www.aruodas.lt/butai-kauno-rajone-akademijos-mstl-universiteto-g-parduodame-be-tarpininku-kauno-rajone-1-2727345/
Vilnius,1997,"82,26",123999,,https://www.aruodas.lt/butai-vilniuje-antakalnyje-zirgo-g-demesio-reta-galimybe-isigyti-buta-su-1-2756647/
Vilnius,2018,"55,4",125000,"31,02",https://www.aruodas.lt/butai-vilniuje-senamiestyje-t-sevcenkos-g-pilnai-2018-metais-rekonstruotame-1938-m-1-2786743/
Palanga,2007,45,112500,,https://www.aruodas.lt/butai-palangoje-s-daukanto-g-tvarkinga-seima-parduoda-savo-tikrai-puiku-1-2756601/
Klaipėda,1986,78,61000,,https://www.aruodas.lt/butai-klaipedoje-banduziuose-mogiliovo-g-parduodamas-3-ju-kambariu-butas-su-holu-1-2710969/
Kupiškio r. sav.,1982,83,31000,,https://www.aruodas.lt/butai-kupiskyje-sepetos-k-liepu-g-parduodamas-3-ju-kambariu-butas-garazas-1-2756439/
Vilnius,1989,68,94999,"53,72",https://www.aruodas.lt/butai-vilniuje-fabijoniskese-s-staneviciaus-g-parduodamas-irengtas-3-kambariu-butas-1-2771297/
